@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a1535,"a4564,a4593,a4632,a4729,a4766,a4772,a4883,a4945",le coût de l'énergie et de l'eau,"['gestion', 'énergie', 'eau', 'citoyen', 'coût', 'distribution', 'entreprise', 'société']",1,"confier (au niveau local, régional..) la gestion de la distribution de l'énergie et de l'eau à des sociétés non lucratives (collectifs de citoyen, sociétariat d'entreprise de l'économie sociale..)",le coût de l'énergie et de l'eau
a1536,"a4743,a4761,a4766",evasion fiscale,"['entreprise', 'évasion fiscale', 'produit']",1,"problème : l'état impuissant à lutter contre l'évasion fiscale 
solution : créer un label pour tout produit, service ou commerce émanant d'une entreprise qui dépend d'un groupe sans aucune filiale dans un paradis fiscal.",evasion fiscale
a1537,"a4713,a4750,a5044",le désinvestissement public,"['enfant', 'dette', 'privé']",1,"la dette, la dette, la dette... et que dire du déficit d'infrastructures laissé à nos enfants.. et si on investissait pour un service public d'excellence à en faire pâlir le privé",le désinvestissement public
a1538,"a4575,a4627,a4894",la desertification médicale,"['mise en place', 'médecin', 'zone']",1,"dans les zones rurales, développer la mise en place de maisons médicales regroupant des médecins généralistes, dentistes, ophtalmologues, infirmières etc....",la desertification médicale
a1539,"a4645,a4682,a4734,a4790",immigration,"['intégration', 'immigration', 'étranger', 'france']",1,limiter fortement l'immigration de masse et au contraire aider à l''intégration des étrangers en situation régulière en france.expulser les fichés s dangereux qui sont connus de l'exécutif.,immigration
a1540,"a4565,a4660,a4748,a4796,a4912,a4917",représentation nationale,"['rôle', 'contrôle', 'élu', 'référendum', 'représentation', 'assemblée']",1,de créer des assemblées citoyennes par tirage au sort avec un rôle de contrôle des élus et de proposition référendum,représentation nationale
a1541,"a4721,a4912,a4964",cumul de mandats,"['cumul', 'élu', 'mandat']",1,ne rénumérer qu'un seul mandat pour un élu les autres seront considérés comme du bénévolat.,cumul de mandats
a1542,"a4655,a4674,a4705,a4743,a4847,a4866,a4898",tva,"['produit', 'baisse', 'produits de luxe', 'produits alimentaires', 'ère', 'luxe', 'tva']",1,taxer lourdement les produits de luxe pour compenser une baisse forte des produits alimentaires de 1ère nécessité,tva
a1543,"a4747,a4960",la stigmatisation de certaine race de chien,"['suppression', 'politique']",1,"suppression de la législation relatif aux chiens dit ""dangereux"" stigmatisant arbitrairement certaines races de chien et réflexion pour une réelle politique de prévention des morsures.",la stigmatisation de certaine race de chien
a1544,"a4565,a4636,a4937",mauvais remboursement des soins de base,"['prix', 'contrôle', 'remboursement']",1,"remboursement à 100 % des soins dentaires, d'orthodontie, lunettes, prothèses auditives après un contrôle des prix appliqués par les fabricants.",mauvais remboursement des soins de base
a1545,"a4568,a4687,a4716,a4771,a4814,a4825,a4826",corruption,"['casier judiciaire', 'fonction', 'justice', 'casier judiciaire vierge', 'corruption', 'judiciaire vierge', 'personne']",1,ne peut être éligible qu'une personne ayant un casier judiciaire vierge et doit être démit de ses fonctions tout élu ayant un démêlé avec la justice,corruption
a1546,"a4554,a4603,a4645,a4823",dépenses publiques,"['monnaie', 'dette publique', 'banque', 'france']",1,annuler la dette publique et permettre à la france de créer sa propre monnaie et d'emprunter à la banque de france,dépenses publiques
a1547,"a4667,a4784",perte de la souverraineté nationale,"['perte', 'otan']",1,sortir de l'ue  de l'euro et de l'otan,perte de la souverraineté nationale
a1548,"a4772,a4864,a4921",dépenses publiques,"['eau', 'gaz', 'électricité']",1,"renationaliser toutes les secteurs d'utilité publique : eau, gaz,électricité….",dépenses publiques
a1549,"a4815,a4843",les gilets jaunes,"['gilets jaunes', 'etat']",1,decreter l etat d urgence pour faire cesser  les manifs quite a envoyer l armee,les gilets jaunes
a1550,"a4620,a4776,a4778,a4821,a4847,a4901",baisse du pouvoir d'achat,"['taxe', 'carburant', ""baisse de le pouvoir d' achat"", 'baisse', 'diminution', 'baisse de le pouvoir']",1,diminution des taxes sur les carburants à maximum 30 %,baisse du pouvoir d'achat
a1551,"a4804,a4807,a5049",transition écologique,"['transition', 'aide', 'transition écologique']",1,aides à l'installation de panneaux solaires,transition écologique
a1552,"a4855,a4859,a4876,a4885,a4912,a4915",la précarité pour les personnes qui dorment dans la rue,"['fraude fiscale', 'argent', 'revenu', 'élu', 'privilège', 'impôt']",1,récupérer l'argent de la fraude fiscale...une nouvelle tranche d’impôts pour les hauts revenus ...réduire les privilèges indécents des  élus et haut fonctionnaire..etc,la précarité pour les personnes qui dorment dans la rue
a1553,"a4690,a4746,a4756,a4766,a4846,a4886,a4969",partage des richesses,"['principe', 'richesse', 'bénéfice', 'entreprise', 'salarié', 'pays', 'partage']",1,"partage des richesses
rendre la participation obligatoire aux bénéfices pour toute entreprise même en dessous de 50 salariés et même pour un seul salarié.
le principe étant que si le bénéfice de l’entreprise croît , le ou les salariés doivent en profiter 
le calcul étant le même dans tout le pays",partage des richesses
a1554,"a4570,a4593,a4692,a4698,a4831,a4871,a4942,a4959,a4982,a5036,a5053",injustice fiscale,"[""retraites sur l' inflation"", 'retraite', 'inflation', 'citoyen', 'fiscalité', 'respect', 'hausse', 'république', 'indexer les retraites', 'injustice', 'injustice fiscale']",1,"pour une fiscalité plus juste et dans le respect de légalité des citoyens: valeur intangible de la république ,il faut :
1)-enlever la hausse de csg non compensée pour tous les retraités 
2)-indexer les retraites sur l’inflation",injustice fiscale
a1555,a4721,democratie,['mandat'],1,revenir un quinquennat unique de 7 ans prévoir des législatives tous les 4 ans limiter la durée des mandats à 2,democratie
a1556,"a4692,a4942,a4959,a4982,a4991,a4992,a5021",le pouvoir d'achat qui diminue,"[""retraites sur l' inflation"", 'retraite', 'inflation', ""pouvoir d' achat"", 'pouvoir', 'csg', 'indexer les retraites']",1,".
indexer les retraites sur l’inflation et supprimer la csg",le pouvoir d'achat qui diminue
a1557,"a4627,a4756,a4788",fraude fiscale,"['taxation', 'mise en place', 'pays']",1,mise en place d'un reporting pays par pays et taxation unitaire (voir proposition d'attac),fraude fiscale
a1558,"a4570,a4655,a4674,a4684,a4743,a4871,a4898",l'injustice fiscale,"['produit', 'tva sur les produits', 'produits de luxe', 'injustice', 'luxe', 'injustice fiscale', 'tva']",1,augmenter la tva sur les produits de luxe,l'injustice fiscale
a1559,a5043,maison retraite publique,['personnel'],1,plus de personnels,maison retraite publique
a1560,,fin de vie,[],1,droit a l'euthanasie,fin de vie
a1561,"a4692,a4929",la décote des retraite des complèmentaires,"['retraite', 'départ']",1,"garder integralement la retraite complèmentaire pour les départ pour carrières longues dont les personnes ayant travaillè très jeunes, en aprentissage, dans des métiers durs",la décote des retraite des complèmentaires
a1562,"a4635,a4934,a4998",écologie grenelle,"['environnement', 'application', 'écologie']",1,"suspendre l’application du grenelle de l’environnement et définir une nouvelle stratégie environnementale réaliste et pragmatique, fondée sur les principes constitutifs d’une écologie intégrale, humaine et responsable.",écologie grenelle
a1563,"a4687,a4700,a4766,a4779,a4800",emploi,"['emploi', 'handicapé', 'personne', 'entreprise', 'travailleur']",1,demander aux entreprises d’embaucher un certain nombre de personne sans qualification (par exemple sous forme de quota obligatoire comme pour les travailleurs handicapés),emploi
a1564,"a4640,a4675,a4677,a4697,a4744,a4843,a5007",les dépenses de l'etat,"['droit', 'transparence', 'etat', 'dépense', 'train de vie', 'train', 'état']",1,diminuer et encadrer le train de vie de l'etat et avec un droit de regard pour plus de transparence.,les dépenses de l'etat
a1565,"a4664,a4734,a4884",immigration,"['situation irrégulière', 'immigration', 'immigré']",1,"evaluer et compter les immigrés en situation irrégulière,sinon reconduite à la frontière,faire comme l'italie qui est un exemple.",immigration
a1566,"a4635,a4909",loi taubira,"['mariage', 'écologie']",1,"le mariage homosexuel doit être aboli, comme ennemi de l’écologie intégrale humaine.",loi taubira
a1567,"a4645,a4820",gafa,"['impot', 'france']",1,faire payer les grands groupes amazon goole et autres qui ne payent pas leurs impots en france.,gafa
a1568,a5033,ecologie,['voiture'],1,la voiture à pile à combustible est favorisée.,ecologie
a1569,,ecologie,[],1,la recherche en géothermie est favorisée.,ecologie
a1570,"a4582,a4739,a4973",le système électoral,"['système', 'vote', 'majorité']",1,"-pour les municipales, proportionnelle avec prime au vainqueur (+10% de siège au gagnant)  afin de dégager une majorité stable.
-pour les présidentielles, premier tour comme actuellement mais un second tour avec les 3 premiers du 1er tour, le but étant de supprimer l’effet négatif du « vote contre ».",le système électoral
a1571,"a4643,a4692,a4761,a4776,a4831,a4901,a5031",la fiscalité,"['taxe', 'pension', 'carburant', 'retraite', 'fiscalité', 'évasion fiscale', 'chasse']",1,"-retour au taux de csg de 12/2017 sur les pensions de retraite.
-retour du taux de « taxe carbone » sur les carburants au niveau de 2017
-taxe carbone sur le transport maritime et aérien
-créer un service spécialisé qui aurait pour mission le chasse à « l’évasion fiscale »",la fiscalité
a1572,"a4589,a4674,a4746,a4766,a4831,a4855",la fiscalité,"['fiscalité', 'bénéfice', 'entreprise', 'impôt', 'taux', 'tva']",1,-mettre en place le prélèvement mensuel de l’impôt sur les bénéfices des entreprises en se basant sur le ca mensuel comme  pour la tva et ajusté en fin d’année comptable. le taux tiendrait compte des charges de l’année précédente.,la fiscalité
a1573,"a4610,a4634,a4973,a4987,a4993",vote blanc pris en compte,"['vote', 'élection', 'vote blanc', 'vote obligatoire', 'candidat']",1,vote blanc pris en compte. a condition que l’élection soit refaite si celui-ci gagne et que les candidats ne puissent pas se représenter. rendre le vote obligatoire.,vote blanc pris en compte
a1574,"a4663,a4747,a4748,a4853",les politiques ne nous représentent pas,"['initiative', 'politique', ""référendum d' initiative citoyenne"", 'référendum']",1,créer le référendum d'initiative citoyenne,les politiques ne nous représentent pas
a1575,"a4670,a4745,a4792,a4833,a4857,a4988,a5061",la limitation à 80 km/h,"['90 km/h', 'limitation', '90 km', 'km/h', 'km', '80 km/h', '80 km']",1,le retour à la limitation à 90 km/h,la limitation à 80 km/h
a1576,"a4590,a4945",coût des autoroutes,"['autoroute', 'coût']",1,renationaliser les autoroutes,coût des autoroutes
a1577,"a4615,a4960",suppression isf,"['suppression', 'isf']",1,remettre en place l isf,suppression isf
a1578,a4617,gpa,['gpa'],1,opposition totale,gpa
a1579,"a4622,a4759,a4808,a4855,a4960,a4991",suppression des mutuelles,"['mutuelle', 'suppression', ""pouvoir d' achat"", 'impôt', 'économie', 'cotisation']",1,les petits soins doivent être aussi pris en charge par la sécu à 100% et une cotisation ou un impôt spécial identique pour tous. cela permettra de faire des économies et d'autre part du pouvoir d'achat. il n'est pas indispensable d'encore favoriser les grosses compagnies d'assurances privées.,suppression des mutuelles
a1580,"a4560,a4593,a4756",supprimer le cese,"['pays', 'citoyen', 'fonctionnaire']",1,"supprimer immédiatement le cese et le remplacer par  2 fonctionnaires à plein temps qui feront remonter les pétitions des citoyens 
on pourrait compléter l’équipe par un citoyen du pays  tirée au sort  pour un temps assez court  et chargé de  d’aider mais surtout de contrôler",supprimer le cese
a1581,"a4774,a4960","la suppression des écoles, des collèges","['suppression', 'école']",1,revoir le maillage éducatif au plus près des populations et associer des possibilités d'internat.,"la suppression des écoles, des collèges"
a1582,a4605,armée,['armée'],1,"une armée pour protéger en intérieur pas de sortie extérieure
formée aux catastrophes naturelles sauvetage des victimes, voiries à refaire",armée
a1583,"a4674,a4743,a4859,a4879,a5025",politique macron,"['tva', 'macron', 'fraude fiscale', 'produit', 'politique macron']",1,combattre la fraude fiscale et fin tva sur les produit de necessité.,politique macron
