@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a781,"a3790,a3790",injustice fiscale,"['argent', 'niches fiscales', 'cice', 'niche', 'taxation', 'entreprise', 'isf', 'grandes entreprises', ""retour de l' isf"", 'injustice', 'injustice fiscale']",1,"où trouver l'argent :
retour de l'isf, cice grandes entreprises, taxation des gafas et autres grandes entreprises
niches fiscales , ėvasion fiscale",injustice fiscale
a782,"a420,a420,a607,a607,a782,a782,a1259,a1259,a1400,a1400,a2016,a2016,a3169,a3169",le laxisme de la justice,"['justice', 'peine', 'loi', 'zone', 'france']",1,"faire en sorte que la loi soit respectée en france , que les zones de non droit disparaisse , que les peines soient appliquées",le laxisme de la justice
a783,"a650,a650,a734,a734,a783,a783,a961,a961,a1082,a1082,a1301,a1301,a1648,a1648,a2227,a2227,a2273,a2273,a2754,a2754,a4022,a4022,a4461,a4461",hausse csg retraités,"['retraite', 'foyer', 'hausse', 'annulation', 'euro']",1,annulation de la hausse csg pour les retraités au moins jusqu'å  5000 euros par foyer ou 2500 euros personne seule,hausse csg retraités
a784,"a249,a249,a663,a663,a784,a784,a853,a853,a934,a934,a1123,a1123,a1214,a1214,a1342,a1342,a1354,a1354,a1633,a1633,a2232,a2232,a2626,a2626,a2722,a2722,a2965,a2965,a2974,a2974,a3079,a3079,a3204,a3204,a3483,a3483,a3779,a3779,a4317,a4317,a4445,a4445",retraite,"['60 ans', 'retraite', 'apprentissage', 'travail']",1,des 60 ans et progressivement proposer a ceux qui souhaitent de reduire leur temps de travail en parrainant un jeune en apprentissage,retraite
a785,"a43,a43,a728,a728,a785,a785,a888,a888,a1212,a1212,a1279,a1279,a1416,a1416,a1443,a1443,a1497,a1497,a1567,a1567,a1658,a1658,a1698,a1698,a1701,a1701,a1781,a1781,a1831,a1831,a2315,a2315,a2418,a2418,a2488,a2488,a2625,a2625,a2737,a2737,a2862,a2862,a3043,a3043,a3106,a3106,a3243,a3243,a3578,a3578,a3659,a3659,a3783,a3783,a3798,a3798,a3933,a3933,a4294,a4294,a4419,a4419",documents administratifs,"['impot', 'poste']",1,"la possibilite de remplir les demandes,dans une poste,aux impots a la mairie,sur internet.",documents administratifs
a786,"a8,a8,a18,a18,a154,a154,a506,a506,a536,a536,a669,a669,a786,a786,a939,a939,a1231,a1231,a1632,a1632,a1776,a1776,a1965,a1965,a2112,a2112,a2600,a2600,a3156,a3156,a3160,a3160,a3384,a3384,a3628,a3628,a3734,a3734,a3752,a3752,a3774,a3774,a4166,a4166,a4212,a4212",smic trop bas,"['smic', 'augmentation de le smic', 'euro']",1,augmentation du smic à 1800 euros minimum,smic trop bas
a787,"a126,a126,a787,a787,a936,a936,a1112,a1112,a1326,a1326,a1559,a1559,a1896,a1896,a2463,a2463,a2467,a2467,a2911,a2911,a2912,a2912,a3013,a3013,a3346,a3346,a4348,a4348",administration,"['regroupement', 'service', 'administration', 'ric', 'personnel']",1,"plus de décentralisation pour nos pouvoirs publics avec ric régional.
plus de personnel spécialisé et moins de personnel administratif dans les services publiques
regroupement de toutes les caisses de retraite en 2 organismes privé , public  carsat et cnav; fusion des prélèvements complémentaires",administration
a788,"a3366,a3366,a3825,a3825",la perversité du chef de l' état,"['pouvoir', 'fonction', 'contrôle', 'président', 'état']",1,instaurer un contrôle par un collége d'experts psychiatres qui aurait le pouvoir de  suspendre le président de ses fonctions  en cas de troubles psycho pathiques de personnalité,la perversité du chef de l' état
a789,"a577,a577,a789,a789,a1070,a1070,a1112,a1112,a1400,a1400,a2463,a2463,a2546,a2546,a2731,a2731,a2744,a2744,a2821,a2821,a2858,a2858,a3169,a3169,a3346,a3346,a3693,a3693,a3726,a3726,a3827,a3827,a4186,a4186,a4404,a4404",les administrations communales,"['service', 'administration', 'transparence', 'peine', 'marché']",1,"privatiser entièrement les services communaux, avec transparence des attributions de marché et peines d'emprisonnement incompressibles pour les corrompus et les corrupteurs",les administrations communales
a790,"a120,a120,a619,a619,a771,a771,a790,a790,a2064,a2064,a2291,a2291,a2412,a2412,a4013,a4013,a4043,a4043",la marine nationale,['bateaux'],1,vendre tous nos bateaux et virer tous les pompons et autres galonnés. le temps de l'empire et des colonies est terminé,la marine nationale
a791,"a869,a869,a1785,a1785,a2656,a2656,a2793,a2793,a3111,a3111",pouvoir d'achat,"['rsa', 'produit', 'tva sur les produits', 'baisse', 'baisse de la tva', 'produits de première nécessité', 'référendum', 'tva']",1,baisse de la tva sur les produits de première nécessité. le référendum  (ric).augmentation rsa pour les plus pauvre.,pouvoir d'achat
a792,,les accords internationaux,[],1,remettre systématiquement en question tous les accords,les accords internationaux
a793,"a15,a15,a314,a314,a793,a793,a1229,a1229,a1424,a1424,a1790,a1790,a1912,a1912,a3321,a3321,a3607,a3607,a3880,a3880",la sncf et la ratp,['entreprise'],1,privatiser entièrement ces deux entreprises et leur monopole,la sncf et la ratp
a794,"a7,a7,a540,a540,a647,a647,a794,a794,a1279,a1279,a1802,a1802,a1813,a1813,a2315,a2315,a2630,a2630,a2798,a2798,a2827,a2827,a3220,a3220,a3255,a3255,a3298,a3298,a3525,a3525,a3649,a3649,a3665,a3665,a3686,a3686,a3853,a3853,a3939,a3939,a4012,a4012,a4424,a4424,a4433,a4433",les domaines publics,"['domaine', 'état']",1,vendre le patrimoine de l'état,les domaines publics
a795,,les douanes,[],1,supprimer les douanes,les douanes
a796,"a796,a796,a880,a880,a1184,a1184,a1528,a1528,a2030,a2030,a3423,a3423,a3549,a3549,a3839,a3839,a4095,a4095,a4180,a4180,a4238,a4238",les écarts de revenus,"['écart', 'revenu', 'impôt', 'travail']",1,"limiter de 1 à 20 fois le scmic, revenus du patrimoine et du travail confondus (écrêtements par l'impôt au-delà).
point-barre.
parce qu'aucune vie ne vaut 25 fois plus qu'une autre.",les écarts de revenus
a797,"a110,a110,a130,a130,a797,a797,a973,a973,a1356,a1356,a1463,a1463,a1562,a1562,a1637,a1637,a2108,a2108,a2250,a2250,a2422,a2422,a2460,a2460,a2664,a2664,a2993,a2993,a3285,a3285,a3507,a3507,a3890,a3890,a3917,a3917,a4092,a4092,a4353,a4353,a4438,a4438",environnement écologie,"['développement', 'emploi', 'environnement', 'formation', 'écologie', 'information', 'création']",1,"favoriser la création d'emploi pour l'environnement, favoriser le développement de formation en matière d'écologie et aussi faire beaucoup plus de prévention information",environnement écologie
a798,"a36,a36,a240,a240,a252,a252,a477,a477,a677,a677,a685,a685,a727,a727,a770,a770,a798,a798,a948,a948,a950,a950,a955,a955,a990,a990,a1093,a1093,a1235,a1235,a1257,a1257,a1429,a1429,a1715,a1715,a1868,a1868,a1899,a1899,a2152,a2152,a2317,a2317,a2504,a2504,a2528,a2528,a2778,a2778,a2963,a2963,a3267,a3267,a3683,a3683,a3717,a3717,a4003,a4003,a4029,a4029,a4033,a4033,a4456,a4456",logement,"['lois', 'logement']",1,changer les lois qui interdisent de pouvoir vivre sur un terrain de loisir ou non constructible dans un chalet ou un mobil-home sans risquer d'être expulsé et se retrouve à dormir dans la rue,logement
a799,,union européenne,[],1,"définir le périmètre européen, une bonne fois pour toutes ! la turquie n’est pas européenne. mais ne pas la négliger : toute la coopération, mais rien que la coopération, ponctuelle, au coup par coup.",union européenne
a800,"a131,a131,a139,a139,a211,a211,a240,a240,a391,a391,a677,a677,a710,a710,a800,a800,a878,a878,a1093,a1093,a1268,a1268,a1755,a1755,a2080,a2080,a2387,a2387,a2696,a2696,a2725,a2725,a3068,a3068,a3088,a3088,a3090,a3090,a3246,a3246,a3267,a3267,a3495,a3495,a3701,a3701,a3896,a3896,a4026,a4026,a4443,a4443,a4455,a4455",manque de logement dans les grandes villes,"['logement', 'ville', 'manque']",1,limiter le nombre de logement rbnb et construire des logements,manque de logement dans les grandes villes
a801,"a2270,a2270,a2627,a2627,a3100,a3100,a3882,a3882",impôts,"['impôt', 'pays']",1,"faire comme les américains , faire payer aux ressortissants français à l'étranger le différentiel d'impôts s'ils sont dans un pays où ils en payent moins.",impôts
a802,"a367,a367,a571,a571,a630,a630,a802,a802,a914,a914,a1075,a1075,a1178,a1178,a2312,a2312,a2339,a2339,a2917,a2917,a3211,a3211,a3222,a3222,a3392,a3392,a4013,a4013,a4026,a4026",ecologie et génétique,['ecologie'],1,l'arrêt immédiat de toutes les recherches sur les embryons et leurs interdictions,ecologie et génétique
a803,"a299,a299,a385,a385,a389,a389,a627,a627,a665,a665,a803,a803,a991,a991,a1581,a1581,a1616,a1616,a1943,a1943,a2255,a2255,a2603,a2603,a2966,a2966,a3132,a3132,a3200,a3200",l'ena,"['école', 'france']",1,fermer cette école  d'ailleurs mal gérée ce qui augure mal du futur de la france ou supprimer son monopole,l'ena
a804,"a112,a112,a137,a137,a252,a252,a308,a308,a353,a353,a452,a452,a474,a474,a685,a685,a804,a804,a1247,a1247,a1281,a1281,a1500,a1500,a1841,a1841,a2199,a2199,a2251,a2251,a2261,a2261,a2482,a2482,a2486,a2486,a2508,a2508,a2792,a2792,a2915,a2915,a2950,a2950,a3366,a3366,a3396,a3396,a3495,a3495,a3711,a3711,a3764,a3764,a3768,a3768,a3825,a3825,a3875,a3875,a3906,a3906,a4038,a4038,a4186,a4186,a4344,a4344,a4355,a4355,a4366,a4366,a4471,a4471",loyers  trop chers,"['fonction', 'loyer', 'tarif']",1,"limiter les tarifs en fonctions de la,superficie.",loyers  trop chers
a805,,avantages des élus,"['avantage', 'élu', 'politique', 'salaire']",1,"supprimer tous les avantages, réduire leur salaire, ne pas faire de la politique un métier mais un service pour la nation pour une période donnée.",avantages des élus
a806,"a504,a504,a735,a735,a806,a806,a817,a817,a892,a892,a926,a926,a1032,a1032,a1065,a1065,a1124,a1124,a1204,a1204,a1411,a1411,a1664,a1664,a1681,a1681,a2150,a2150,a2169,a2169,a2176,a2176,a2186,a2186,a2205,a2205,a2297,a2297,a2513,a2513,a2619,a2619,a2629,a2629,a2742,a2742,a2974,a2974,a3044,a3044,a3079,a3079,a3086,a3086,a3171,a3171,a3234,a3234,a3454,a3454,a3556,a3556,a3573,a3573,a3576,a3576,a3715,a3715,a3761,a3761,a3931,a3931,a3951,a3951,a3999,a3999,a4003,a4003,a4113,a4113,a4216,a4216,a4255,a4255,a4359,a4359,a4362,a4362,a4418,a4418",liste jaune européenne,"['place', 'liste']",1,je suis pour... mais l'annonce a été trop précoce.. il aurait fallut mettre la page coordination en place avant.,liste jaune européenne
a807,,assurance,[],1,obliger les assureurs à verser systématiquement dès le constat d’une catastrophe naturelle une provision sur travaux et une indemnité relogement,assurance
a808,"a808,a808,a1439,a1439,a1802,a1802,a1927,a1927,a2738,a2738,a2798,a2798,a3255,a3255,a3618,a3618,a3665,a3665,a3898,a3898,a4012,a4012",budget de l'état,"['budget', 'entreprise', 'état']",1,cessation de subventions aux entreprises qui délocalisent ou sous conditions valables judiciairement et contraignantes,budget de l'état
a809,"a319,a319,a370,a370,a809,a809,a936,a936,a1258,a1258,a2236,a2236,a2387,a2387,a2463,a2463,a2767,a2767,a2777,a2777,a2792,a2792,a2950,a2950,a3143,a3143,a3426,a3426,a3536,a3536,a3666,a3666",état,"['service', 'etat']",1,"interdire le recours à des cabinets privés, conseils en stratégie ou peu importe leur qualité pour la réorganisation de services de l’etat ou pour un audit.",état
a810,"a1413,a1413,a1414,a1414",election,"['réduction', 'citoyen', 'salaire', 'pouvoir', 'de le peuple', 'peuple']",1,"les citoyens doivent figurer  aux européennes.pour moitié,afin d'exposer la voix du peuple.réduction des salaires, réduction des pouvoirs .",election
a811,"a4,a4,a14,a14,a36,a36,a49,a49,a111,a111,a267,a267,a302,a302,a400,a400,a811,a811,a899,a899,a967,a967,a975,a975,a1406,a1406,a2073,a2073,a2557,a2557,a2671,a2671,a2689,a2689,a2746,a2746,a2762,a2762,a2924,a2924,a3206,a3206,a3572,a3572,a3632,a3632,a4112,a4112,a4297,a4297,a4481,a4481,a4504,a4504",immigration,"['association', 'laïcité', 'immigration', 'biens']",1,confisquer par la saisie pénale les biens des personnes ou des associations cultuelles qui ne respectent pas la laïcité.,immigration
a812,"a11,a11,a119,a119,a209,a209,a239,a239,a268,a268,a657,a657,a812,a812,a830,a830,a860,a860,a1197,a1197,a1591,a1591,a1605,a1605,a1737,a1737,a1757,a1757,a1891,a1891,a1940,a1940,a1956,a1956,a2030,a2030,a2264,a2264,a2343,a2343,a2367,a2367,a2380,a2380,a2710,a2710,a2760,a2760,a3038,a3038,a3254,a3254,a3319,a3319,a3367,a3367,a3826,a3826,a3883,a3883,a4283,a4283,a4295,a4295,a4351,a4351,a4427,a4427",hôpital,"['fonctionnaire', 'hôpitaux']",1,supprimer les fonctionnaires avec des tâches administratives dans les hôpitaux et augmenter l'informatisation,hôpital
a813,"a73,a73,a260,a260,a470,a470,a656,a656,a813,a813,a1109,a1109,a1257,a1257,a1298,a1298,a2118,a2118,a2219,a2219,a2334,a2334,a2382,a2382,a2480,a2480,a2678,a2678,a2799,a2799,a2998,a2998,a3599,a3599,a3736,a3736,a3804,a3804,a4157,a4157",election,"['assemblée citoyenne', 'loi']",1,"assemblée citoyenne sur toutes les propositions de loi, dans les mairies conseil départementaux.",election
a814,"a42,a42,a401,a401,a814,a814,a1381,a1381,a1383,a1383,a1400,a1400,a1722,a1722,a1845,a1845,a2257,a2257,a2994,a2994,a3107,a3107,a3159,a3159,a3169,a3169,a3214,a3214,a3371,a3371,a3626,a3626,a3997,a3997,a4322,a4322,a4361,a4361",le fait que les violeurs libérés aient le droit d’habiter à côté de leurs victimes,"['droit', 'peine', 'km']",1,"une fois la peine purgée des violeurs, qu’il leur soit interdit d’habiter à moins de 100km de leur victime.",le fait que les violeurs libérés aient le droit d’habiter à côté de leurs victimes
a815,,aides financières aux pays africains,"['immigration', 'aide', 'pays', 'france']",1,"conditionner les aides financières versées aux pays africains et autres à la lutte contre l’immigration et au mieux vivre de leurs ressortissants.
la france doit aider l’afrique à se passer d’aides.",aides financières aux pays africains
a816,"a816,a816,a1346,a1346,a1810,a1810,a1872,a1872,a2123,a2123,a3685,a3685,a4234,a4234",- l'exploitation de la mer,['pêche'],1,"l'exploitation de la mer doit être régulée (pas d'aquaculture avec espaces réduits pour poissons et nourriture infâme et médicaments à outrance, pas de pêche qui détruit la faune marine à outrance....).",- l'exploitation de la mer
a817,"a480,a480,a735,a735,a806,a806,a817,a817,a1463,a1463,a1808,a1808,a2050,a2050,a2109,a2109,a2327,a2327,a3044,a3044,a3224,a3224,a3403,a3403,a3454,a3454,a4003,a4003,a4309,a4309",les journalistes,"['revenu', 'journaliste', 'place', 'politique']",1,"de supprimer l'exonération concernant l'imôt sur les revenus.
limiter leurs revenus. qu'ils soeint indépendants des gouvernements en place. qu'ils arrêtent avec leur politique bobo (pro migrants, pro délinquants, pro avocats).",les journalistes
a818,"a222,a222,a435,a435,a530,a530,a760,a760,a818,a818,a886,a886,a1256,a1256,a1539,a1539,a1607,a1607,a1949,a1949,a2080,a2080,a2081,a2081,a2737,a2737,a2981,a2981,a3225,a3225,a3249,a3249,a3428,a3428,a3530,a3530,a4100,a4100,a4310,a4310,a4419,a4419",impots,"['revenu', 'impot', 'riche', 'intégration']",1,"réfomer les impots, sans remettre d'isf (on a besoin de riches) : supprimer la notion de foyer fiscal, impot payé à titre individuel, fin des parts, intégration de tous les revenus même sociaux",impots
a819,"a819,a819,a1158,a1158,a2120,a2120,a2325,a2325,a2457,a2457,a2880,a2880,a3066,a3066,a3561,a3561,a3591,a3591,a3981,a3981",la tva,"['consommation', 'taux', 'luxe', 'produit', 'tva']",1,"aligner tous les produits de consommation courante (habillement, nourriture, produits de puériculture, etc) sur un seul taux de tva unique 5 % par exemple et tous les autres produits dits de luxe à 25 % voire +",la tva
a820,"a98,a98,a129,a129,a169,a169,a206,a206,a289,a289,a451,a451,a486,a486,a621,a621,a820,a820,a919,a919,a929,a929,a959,a959,a964,a964,a1375,a1375,a1515,a1515,a1748,a1748,a1838,a1838,a1930,a1930,a1948,a1948,a2201,a2201,a2218,a2218,a2603,a2603,a2689,a2689,a2864,a2864,a3303,a3303,a3337,a3337,a3936,a3936,a4116,a4116,a4339,a4339,a4409,a4409,a4435,a4435",insee,['immigration'],1,"etablir des statistiques ethniques.
ne pas cacher les chiffres de la délinquance de l'immigration",insee
a821,"a199,a199,a217,a217,a262,a262,a360,a360,a821,a821,a943,a943,a1042,a1042,a1149,a1149,a2946,a2946,a3120,a3120,a3340,a3340,a3690,a3690,a3719,a3719,a4000,a4000,a4088,a4088",justice,"['justice', 'politique', 'président']",1,"que les politiques soient des justiciables comme les autres, y compris le président",justice
a822,,retrait de point,[],1,permis de conduire a 18 points,retrait de point
a823,"a756,a756,a823,a823,a3106,a3106",démocratie représentative,"['représentant', 'démocratie', 'citoyen', 'peuple']",1,"-renforcer la participation du peuple à la prise de décisions sociétales,sociales,environnementales etc...suite à cette crise de la démocratie représentative.nos représentants sont très loin de la réalité quotidienne que vivent les citoyens.
-redonner un sens au mot citoyen",démocratie représentative
a824,"a168,a168,a270,a270,a407,a407,a738,a738,a824,a824,a1505,a1505,a1910,a1910,a3843,a3843",la ve république,"['gestion', 'justice', 'démocratie', 'affaire', 'population', 'modèle', 'représentation', 'vote']",1,"de garder la démocratie représentative pour la gestion des affaires courantes et la représentation. en  parallèle une démocratie directe, sur le même modèle que la justice. des experts exposent des orientations possibles, confrontent leurs points de vue, puis la population tranche par le vote.",la ve république
a825,"a738,a738,a825,a825,a1910,a1910,a1986,a1986,a2451,a2451,a3055,a3055,a3737,a3737,a3843,a3843",nombre de députés,"['sénat', 'territoire', 'nombre de députés', 'assemblée nationale', 'député', 'modèle', 'assemblée']",1,"""par une réforme constitutionnelle, on diminue le nombre de députés à l'assemblée nationale, on supprime le sénat et le conseil économique, social et environnemental, pour créer une assemblée des territoires, sur le modèle du bundesrat allemand""",nombre de députés
