@node: #id_pdg,%+voisins,cause,label,type,shape,content
a900,"a900,a900,a1452,a1452,a2582,a2582,a3236,a3236",l'environnement,l'environnement,1,square,"problème: plus de décharge à ordures à ciel ouvert.
solution:   organiser le tri sélectif partout sur le territoire par des usines appropriées."
a901,"a621,a621,a899,a899,a901,a901,a1899,a1899,a3796,a3796",l'émigration,l'émigration,1,square,"problème: notre émigration est incontrôlée .
solution:    faire un moratoire sur l'émigration, le temps de trouver 
                  une solution plus adaptée à notre économie ."
a902,"a902,a902,a1533,a1533",le social,le social,1,square,"problème: jours de carence entre le public et le privé.
solution:    mettre en place le même nombre de jour de carence 
                  entre les citoyens du public et les citoyens du privé."
a903,"a903,a903",indexation retraite.csg,indexation retraite.csg,1,square,chercher l'argent chez les gros patrons et aider les pme en diminuant  leurs charges
a904,"a904,a904",immigration massive hors contrôle,immigration massive hors contrôle,1,square,"retrait immédiat du pacte de marrakech. son coté dit ""non contraignant"", n'est qu'un leurre, car si il l'était vraiment, il ne servirait à rien, c'est donc bien un engagement, et pire, sans consultation des citoyens qui sont majoritairement hostiles à cette immigration."
a905,"a905,a905",le retour des djihadistes en france,le retour des djihadistes en france,1,square,qu'il restent en prison en irak ou en syrie. pas d'argent pour leur offrir le gîte et le couvert et les libérer ensuite. retrait de la nationalité française. si on les fait revenir c'est un scandale et une prime au terrorisme
a906,"a906,a906,a3401,a3401",europe,europe,1,square,"annulation du traité d'aix la chapelle, nouvelle atteinte à notre souveraineté nationale, qui consiste pour macron à brader la france dans l'espoir de devenir président d'une europe souveraine et supra nationale (gamin arrogant et ambitieux qui méprise son pays et son histoire)."
a907,"a907,a907,a3147,a3147",ingrid levavasseur,ingrid levavasseur,1,square,la convaincre d'eviter de se faire massacrer lors des débats pour les européeennes par les requins politiques qu'elle aura en face. ce sera un desastre pour le mouvement des gilets jaunes
a908,"a908,a908,a2810,a2810",l'évasion et l'optimisation fiscale,l'évasion et l'optimisation fiscale,1,square,allouer un budget conséquent à la lutte contre le non consentement à l’impôt des plus grandes fortunes
a909,"a909,a909,a1619,a1619",priviléges anciens présidents,priviléges anciens présidents,1,square,supprimer leur protection aprés la fin de leur fonction et diminuer leurs avantages retraite
a910,"a910,a910",fiscalité,fiscalité,1,square,repartir l'impôt sur le revenu sur 14 tranches d'impôts avec une forte imposition sur les très hauts revenu de 75%.
a911,"a911,a911",eurovision,eurovision,1,square,organiser  des selections  dans chaque departements;
a912,"a912,a912,a2065,a2065",handicapes,handicapes,1,square,médicaments  rembourses  a 100%
a913,"a258,a258,a913,a913,a2085,a2085",opacité ue intergouvernementale,opacité ue intergouvernementale,1,square,"créer une constituante de notre etat de droit européen présidée par les juristes de la cedh, cjue, cour des comptes ue / parquet financier européen + corps constituant délibératif mix parlements nationaux et parlement européen"
a914,"a914,a914,a2339,a2339",ecologie,ecologie,1,square,"l'ecologie est un problème qui ne peut être résolu que par la france
c'est pas 68 millions de français face à la chine et l'inde + de 3 milliards  d'habitants qui résoudront l'écologie.il suffie de regarder en instantané le nombre d'avions et de tankers qui circule,"
a915,"a915,a915,a2654,a2654",la misère du service public,la misère du service public,1,square,augmenter le nombre et le salaire du personnel médical et enseignant en diminuant le salaire des hommes politiques et en suprimant le sénat.
a916,"a916,a916",tva,tva,1,square,remettre le taux de tva à 20 % pour les restaurateurs et les cafetiers. ils n’ont jamais créer les emplois qu’ils avaient promis par contre ils se sont mis la différence dans la poche. idem pour le cice. réserver le cice aux tpe et pme
a917,"a917,a917,a1024,a1024,a1236,a1236,a2919,a2919",blocage des retraites depuis quatre ans + 3 à venir,blocage des retraites depuis quatre ans + 3 à venir,1,square,revaloriser toute les retraites sur l'inflation
a918,"a97,a97,a918,a918,a3216,a3216",le djiad,le djiad,1,square,"refuser tout retour en france des hommes et des femmes ayant été se battre en syrie......
on connait très bien le laxisme de la justice française, elle est incapable de frapper fort"
a919,"a919,a919,a929,a929,a1948,a1948,a2864,a2864",politique migratoire,politique migratoire,1,square,l'arrêt de l'immigration et la remigration de tous les clandestins + de toutes les personnes qui ne veulent pas s'intégrer.
a920,"a920,a920,a3167,a3167,a3796,a3796",chomages,chomages,1,square,"refontes des indemnités chômages
  même taux de cotisations pour tous.
  60% du smic pendant 3 ans pour tous"
a921,"a921,a921,a1532,a1532,a3987,a3987,a4231,a4231",c i c e,c i c e,1,square,l'accorder uniquement aux petites/moyennes entreprises créant de l'emploi en france .
a922,"a922,a922",les  communes  ont de moins en moins d'attributions et de moyens alors qu'elles sont le seul échelon où peut s'exercer une vraie démocratie directe,les  communes  ont de moins en moins d'attributions et de moyens alors qu'elles sont le seul échelon où peut s'exercer une vraie démocratie directe,1,square,"abolition de la loi notre et réarticulation des territoires autours des communes , département , etat."
a923,"a923,a923",accès au crédit des personnes à faibles revenus,accès au crédit des personnes à faibles revenus,1,square,"bien que la caf propose des possibilités de financements  aux personnes à faibles revenus, créer un organisme de crédit indépendant ne prêtant qu'aux personnes en difficultés (aah/rsa/are/petyites retraites...) - modalités contractuelles des prêts basées sur faibles remboursements mensuels / intérêts réduits / engagement moral..."
a924,"a924,a924",en finir avec les ojectifs sur résultats vicieux,en finir avec les ojectifs sur résultats vicieux,1,square,"interdire les primes sur objectifs qui poussent a travailler au mépris des règles de sécurité ou du bien être animal ou des règles de déontologie exemples : abatoires, compteur engie...."
a925,"a925,a925",retrouver sa souveraineté,retrouver sa souveraineté,1,square,"notre souveraineté suppose l'indépendance financière et législative,
un nouveau traité des nations européennes sera élaboré,
en gardant l'euro comme monnaie commune, chaque état membre retrouve sa monnaie pour l'adapter à son économie propre."
a926,"a926,a926,a1195,a1195",election liste gilets jaunes,election liste gilets jaunes,1,square,doit comporter  18/25 ans 3 pers- 25/30 ans 6pers -30/40 4pers- 40/55 ans 3pers- 55/70 3pers- 70/100 5 pers.femmes et hommes- au prorata  du chiffre final.
a927,"a927,a927,a1930,a1930",constitution,constitution,1,square,"instauration dans la constitution du principe inviolable du parallélisme des formes, autrement dit seule une loi référendaire peut abroger ou modifier une loi référendaire existante."
a928,"a928,a928,a2625,a2625",mondialisme financier,mondialisme financier,1,square,le mouvement les gilets jaunes c'est la révolution mondiale contre la finance
a929,"a371,a371,a507,a507,a919,a919,a929,a929,a1948,a1948,a2482,a2482,a4071,a4071",immigration,immigration,1,square,"pose migratoire de 20 ans, pour assimiler les immigré sur le térritoire et en faire des français"
a930,"a642,a642,a930,a930,a2757,a2757,a2910,a2910",election,election,1,square,"scrutin proportionnel
prise en compte du vote blanc
amende en cas d'abstention"
a931,"a931,a931,a2638,a2638,a3718,a3718,a3952,a3952,a4461,a4461",pouvoir d'achat diminue,pouvoir d'achat diminue,1,square,indexer les retraités dur la véritable inflation
a932,"a932,a932",retraite,retraite,1,square,indexer les retraites sur l'inflation reelle ...pas de retraite en dessous du minimum vieillesse ...
a933,"a933,a933",tabac,tabac,1,square,"en 1969, engagé volontaire dans la marine nationale, l'etat m'a encouragé à fumer, en me vendant des gauloises-troupes à 14 centimes de francs. j'accuse l'etat de m'avoir drogué ! aujourd'hui, 50 ans après, il ose vendre ses cigarettes à 8 euros le paquet : un véritable vol qu'il faut dénoncer. je propose d'abaisser le prix du paquet à 2 euros."
a934,"a934,a934,a1433,a1433,a2974,a2974",,,1,square,remettre la retraite à 60 ans avec le taux plein
a935,"a26,a26,a239,a239,a526,a526,a627,a627,a935,a935,a3905,a3905",,,1,square,que la police et gendarmerie aient plus de pouvoir décisionnaire
a936,"a860,a860,a936,a936,a2498,a2498,a3319,a3319",le manque de personnel en milieu hospitalier ,le manque de personnel en milieu hospitalier ,1,square,doubler les effectifs dans certains services notamment  l  ceux ou il y a beaucoup de patients âgés 
a937,"a937,a937,a4125,a4125",justice,justice,1,square,"augmentation du budget de la justice, construction de nouvelles prisons, refonte et réforme du code pénal, séparation des pouvoirs pour une vraie indépendance de la justice sanctifiée par une loi pour éviter les conflits d’intérêts"
a938,"a938,a938,a2867,a2867,a3764,a3764,a3827,a3827",autoroutes,autoroutes,1,square,"gratuité totale de toutes les autoroutes actuelles.
les nouvelles peuvent concevoir un péage pour les financer et leur entretien. il est urgent de poursuivre l'étendue du réseau pour désenclaver toutes nos campagnes."
a939,"a939,a939,a1082,a1082",minima sociaux,minima sociaux,1,square,"augmentation du smic, des retraites et minima sociaux pour un montant qui sera a définir après concertation,avec ce qu'l sera possible de faire avec les finance de la nation."
a940,"a940,a940,a2935,a2935",niches fiscales,niches fiscales,1,square,"suppression des niches fiscales pour toutes celles qui ne servent pas l’économie productiviste, mais seulement l’évasion fiscale"
a941,"a357,a357,a941,a941,a1005,a1005,a2079,a2079,a2163,a2163,a2439,a2439,a2844,a2844,a4035,a4035",droits de successions,droits de successions,1,square,abaissement des droits de successions pour les catégories les plus désavantagées
a942,"a2,a2,a131,a131,a252,a252,a413,a413,a942,a942,a1593,a1593,a1883,a1883,a1985,a1985,a2070,a2070,a2237,a2237,a2706,a2706",salaire dirigeants,salaire dirigeants,1,square,plafonnements des salaires des dirigeants d’entreprises
a943,"a81,a81,a943,a943,a963,a963,a1149,a1149,a1650,a1650,a2165,a2165,a2326,a2326,a2383,a2383,a3413,a3413,a3518,a3518",la justice ,la justice ,1,square,la reformer
a944,"a944,a944,a4240,a4240",aide a la presse,aide a la presse,1,square,"• suppression des deniers publics pour les aides à la presse (si elle coule c’est quelle n’est pas en phase avec son public, donc aucune raison de gaspiller de l’argent public pour de la propagande d’état) place a une vraie presse informative, et vote d’une loi interdisant les monopoles pour une ligne éditoriale pluraliste et respectueuse de la diversité d’opinion"
a945,"a83,a83,a945,a945,a3665,a3665",le dictat européen ,le dictat européen ,1,square,"de renégocier les traités européens , remettre en place nos frontières .retrouver notre souveraineté .
pour une europe fédérale où chaque pays sera maitre de sa destinée ."
a946,"a946,a946,a2766,a2766",retraite,retraite,1,square,"revaloriser les retraites de nos aieux,  qui ne meritent pas de subir cette politique de riche.
pour ce supprimer celles des élus,  qui sont mirobolantes est surtout injustes."
a947,"a719,a719,a947,a947,a1133,a1133,a3502,a3502",privatisation,privatisation,1,square,arrêt des privatisations et contrôle public de ceux passer afin de voir s’il n’y a pas eu spoliation de l’état
